# Collapsar-like analytic profile with exponential cutoff
# rho(r) = rho0*(r/r0)^(-alpha)*exp[-(r-r0)/Rcut]
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
5.63963e+09 0.853644 0.0246328 0.4001 0.0210276 0.025967
5.66132e+09 0.837789 0.0244686 0.400233 0.0204996 0.0259556
5.68309e+09 0.822206 0.0243052 0.400367 0.0199839 0.0259442
5.70495e+09 0.806891 0.0241426 0.4005 0.0194804 0.0259326
5.7269e+09 0.791838 0.0239807 0.400634 0.0189888 0.0259209
5.74892e+09 0.777045 0.0238196 0.400767 0.0185089 0.0259091
5.77104e+09 0.762506 0.0236592 0.4009 0.0180403 0.0258971
5.79323e+09 0.748218 0.0234995 0.401034 0.0175828 0.0258851
5.81552e+09 0.734177 0.0233406 0.401167 0.0171361 0.0258729
5.83788e+09 0.720379 0.0231825 0.4013 0.0167002 0.0258606
5.86034e+09 0.70682 0.023025 0.401434 0.0162746 0.0258482
5.88288e+09 0.693496 0.0228684 0.401567 0.0158591 0.0258357
5.90551e+09 0.680404 0.0227124 0.401701 0.0154536 0.0258231
5.92822e+09 0.66754 0.0225572 0.401834 0.0150578 0.0258103
5.95102e+09 0.654899 0.0224027 0.401967 0.0146715 0.0257974
5.97391e+09 0.642479 0.022249 0.402101 0.0142945 0.0257844
5.99689e+09 0.630277 0.022096 0.402234 0.0139266 0.0257713
6.01995e+09 0.618287 0.0219437 0.402367 0.0135675 0.0257581
6.04311e+09 0.606508 0.0217922 0.402501 0.0132171 0.0257447
6.06635e+09 0.594936 0.0216414 0.402634 0.0128752 0.0257313
6.08969e+09 0.583567 0.0214913 0.402768 0.0125416 0.0257177
6.11311e+09 0.572398 0.0213419 0.402901 0.0122161 0.0257039
6.13662e+09 0.561426 0.0211932 0.403034 0.0118984 0.0256901
6.16022e+09 0.550648 0.0210453 0.403168 0.0115885 0.0256762
6.18392e+09 0.540061 0.0208981 0.403301 0.0112862 0.0256621
6.2077e+09 0.52966 0.0207515 0.403434 0.0109913 0.0256479
6.23158e+09 0.519445 0.0206058 0.403568 0.0107035 0.0256335
6.25555e+09 0.509411 0.0204607 0.403701 0.0104229 0.0256191
6.27961e+09 0.499555 0.0203163 0.403835 0.0101491 0.0256045
6.30376e+09 0.489875 0.0201726 0.403968 0.00988206 0.0255898
6.32801e+09 0.480367 0.0200297 0.404101 0.00962159 0.025575
6.35235e+09 0.471029 0.0198874 0.404235 0.00936755 0.0255601
6.37678e+09 0.461859 0.0197458 0.404368 0.0091198 0.025545
6.40131e+09 0.452853 0.019605 0.404502 0.00887818 0.0255298
6.42593e+09 0.444008 0.0194648 0.404635 0.00864255 0.0255145
6.45065e+09 0.435323 0.0193254 0.404768 0.00841278 0.0254991
6.47546e+09 0.426794 0.0191866 0.404902 0.00818872 0.0254835
6.50036e+09 0.418418 0.0190485 0.405035 0.00797026 0.0254678
6.52537e+09 0.410194 0.0189112 0.405168 0.00775725 0.025452
6.55046e+09 0.402119 0.0187745 0.405302 0.00754957 0.025436
6.57566e+09 0.39419 0.0186385 0.405435 0.0073471 0.02542
6.60095e+09 0.386405 0.0185032 0.405569 0.00714971 0.0254038
6.62634e+09 0.378761 0.0183685 0.405702 0.00695728 0.0253875
6.65183e+09 0.371256 0.0182346 0.405835 0.00676971 0.025371
6.67741e+09 0.363889 0.0181013 0.405969 0.00658686 0.0253544
6.7031e+09 0.356655 0.0179687 0.406102 0.00640864 0.0253377
6.72888e+09 0.349554 0.0178368 0.406235 0.00623494 0.0253209
6.75476e+09 0.342584 0.0177056 0.406369 0.00606564 0.0253039
6.78074e+09 0.33574 0.017575 0.406502 0.00590065 0.0252868
6.80682e+09 0.329023 0.0174451 0.406636 0.00573985 0.0252696
6.833e+09 0.322429 0.0173159 0.406769 0.00558316 0.0252523
6.85928e+09 0.315957 0.0171874 0.406902 0.00543047 0.0252348
6.88567e+09 0.309605 0.0170595 0.407036 0.00528169 0.0252172
6.91215e+09 0.303369 0.0169323 0.407169 0.00513673 0.0251995
6.93874e+09 0.29725 0.0168057 0.407302 0.00499549 0.0251816
6.96543e+09 0.291243 0.0166798 0.407436 0.00485789 0.0251636
6.99222e+09 0.285349 0.0165546 0.407569 0.00472383 0.0251455
7.01911e+09 0.279564 0.01643 0.407703 0.00459324 0.0251272
7.04611e+09 0.273887 0.0163061 0.407836 0.00446602 0.0251088
7.07321e+09 0.268316 0.0161828 0.407969 0.00434211 0.0250903
7.10042e+09 0.262849 0.0160602 0.408103 0.00422141 0.0250717
7.12773e+09 0.257484 0.0159383 0.408236 0.00410385 0.0250529
7.15514e+09 0.25222 0.015817 0.408369 0.00398936 0.025034
7.18266e+09 0.247056 0.0156963 0.408503 0.00387786 0.0250149
7.21029e+09 0.241988 0.0155763 0.408636 0.00376927 0.0249957
7.23802e+09 0.237016 0.0154569 0.40877 0.00366353 0.0249764
7.26586e+09 0.232137 0.0153382 0.408903 0.00356056 0.024957
7.29381e+09 0.227352 0.0152201 0.409036 0.00346031 0.0249374
7.32186e+09 0.222656 0.0151026 0.40917 0.0033627 0.0249177
7.35002e+09 0.21805 0.0149858 0.409303 0.00326766 0.0248978
7.37829e+09 0.213532 0.0148696 0.409436 0.00317514 0.0248779
7.40667e+09 0.209099 0.0147541 0.40957 0.00308507 0.0248577
7.43516e+09 0.204751 0.0146392 0.409703 0.00299739 0.0248375
7.46376e+09 0.200486 0.0145249 0.409837 0.00291204 0.0248171
7.49247e+09 0.196303 0.0144112 0.40997 0.00282897 0.0247966
7.52129e+09 0.1922 0.0142982 0.410103 0.00274812 0.0247759
7.55022e+09 0.188176 0.0141858 0.410237 0.00266942 0.0247551
7.57926e+09 0.184229 0.014074 0.41037 0.00259284 0.0247342
7.60841e+09 0.180358 0.0139628 0.410504 0.00251832 0.0247132
7.63767e+09 0.176562 0.0138523 0.410637 0.0024458 0.024692
7.66705e+09 0.17284 0.0137424 0.41077 0.00237523 0.0246706
7.69654e+09 0.169189 0.0136331 0.410904 0.00230657 0.0246492
7.72614e+09 0.16561 0.0135244 0.411037 0.00223977 0.0246276
7.75586e+09 0.1621 0.0134163 0.41117 0.00217478 0.0246058
7.78569e+09 0.158658 0.0133088 0.411304 0.00211155 0.024584
7.81564e+09 0.155284 0.0132019 0.411437 0.00205004 0.0245619
7.8457e+09 0.151975 0.0130957 0.411571 0.00199022 0.0245398
7.87587e+09 0.148731 0.01299 0.411704 0.00193202 0.0245175
7.90617e+09 0.145551 0.012885 0.411837 0.00187542 0.0244951
7.93658e+09 0.142433 0.0127805 0.411971 0.00182037 0.0244725
7.9671e+09 0.139377 0.0126767 0.412104 0.00176683 0.0244498
7.99775e+09 0.13638 0.0125734 0.412237 0.00171477 0.024427
8.02851e+09 0.133443 0.0124708 0.412371 0.00166414 0.024404
8.05939e+09 0.130565 0.0123687 0.412504 0.00161491 0.0243809
8.09039e+09 0.127743 0.0122672 0.412638 0.00156705 0.0243576
8.12151e+09 0.124977 0.0121664 0.412771 0.00152051 0.0243342
8.15274e+09 0.122266 0.0120661 0.412904 0.00147527 0.0243107
8.1841e+09 0.119609 0.0119664 0.413038 0.00143129 0.024287
8.21558e+09 0.117005 0.0118672 0.413171 0.00138853 0.0242632
8.24718e+09 0.114454 0.0117687 0.413304 0.00134697 0.0242392
8.2789e+09 0.111953 0.0116708 0.413438 0.00130658 0.0242151
8.31074e+09 0.109503 0.0115734 0.413571 0.00126732 0.0241909
8.34271e+09 0.107101 0.0114766 0.413705 0.00122916 0.0241665
8.3748e+09 0.104749 0.0113804 0.413838 0.00119208 0.024142
8.40701e+09 0.102443 0.0112847 0.413971 0.00115604 0.0241174
8.43935e+09 0.100185 0.0111897 0.414105 0.00112103 0.0240926
8.47181e+09 0.0979716 0.0110952 0.414238 0.00108701 0.0240676
8.50439e+09 0.0958035 0.0110012 0.414371 0.00105396 0.0240425
8.5371e+09 0.0936795 0.0109079 0.414505 0.00102184 0.0240173
8.56994e+09 0.0915987 0.0108151 0.414638 0.000990645 0.023992
8.6029e+09 0.0895603 0.0107228 0.414772 0.00096034 0.0239665
8.63599e+09 0.0875636 0.0106312 0.414905 0.000930902 0.0239408
8.66921e+09 0.0856078 0.01054 0.415038 0.00090231 0.023915
8.70255e+09 0.0836922 0.0104495 0.415172 0.00087454 0.0238891
8.73602e+09 0.0818159 0.0103595 0.415305 0.000847571 0.023863
8.76962e+09 0.0799782 0.01027 0.415438 0.00082138 0.0238368
8.80336e+09 0.0781784 0.0101812 0.415572 0.000795947 0.0238105
8.83722e+09 0.0764158 0.0100928 0.415705 0.000771251 0.023784
8.87121e+09 0.0746898 0.010005 0.415839 0.000747273 0.0237574
8.90533e+09 0.0729995 0.00991779 0.415972 0.000723994 0.0237306
8.93958e+09 0.0713444 0.00983109 0.416105 0.000701393 0.0237037
8.97396e+09 0.0697237 0.00974494 0.416239 0.000679453 0.0236766
9.00848e+09 0.0681368 0.00965933 0.416372 0.000658156 0.0236494
9.04313e+09 0.0665831 0.00957426 0.416506 0.000637484 0.023622
9.07791e+09 0.065062 0.00948973 0.416639 0.00061742 0.0235945
9.11283e+09 0.0635727 0.00940573 0.416772 0.000597948 0.0235669
9.14788e+09 0.0621148 0.00932227 0.416906 0.000579051 0.0235391
9.18307e+09 0.0606876 0.00923935 0.417039 0.000560714 0.0235112
9.21839e+09 0.0592905 0.00915695 0.417172 0.00054292 0.0234831
9.25384e+09 0.0579229 0.00907508 0.417306 0.000525655 0.0234549
9.28944e+09 0.0565843 0.00899375 0.417439 0.000508905 0.0234266
9.32517e+09 0.0552741 0.00891293 0.417573 0.000492655 0.0233981
9.36103e+09 0.0539918 0.00883264 0.417706 0.00047689 0.0233694
9.39704e+09 0.0527368 0.00875287 0.417839 0.000461599 0.0233406
9.43318e+09 0.0515086 0.00867363 0.417973 0.000446767 0.0233117
9.46946e+09 0.0503067 0.0085949 0.418106 0.000432381 0.0232826
9.50589e+09 0.0491305 0.00851669 0.418239 0.000418429 0.0232534
9.54245e+09 0.0479796 0.00843899 0.418373 0.0004049 0.0232241
9.57915e+09 0.0468535 0.0083618 0.418506 0.00039178 0.0231946
9.616e+09 0.0457516 0.00828513 0.41864 0.000379058 0.0231649
9.65298e+09 0.0446736 0.00820896 0.418773 0.000366724 0.0231351
9.69011e+09 0.0436188 0.00813331 0.418906 0.000354765 0.0231052
9.72738e+09 0.042587 0.00805815 0.41904 0.000343172 0.0230751
9.7648e+09 0.0415775 0.00798351 0.419173 0.000331935 0.0230449
9.80236e+09 0.0405901 0.00790936 0.419306 0.000321042 0.0230145
9.84006e+09 0.0396242 0.00783571 0.41944 0.000310484 0.022984
9.87791e+09 0.0386794 0.00776256 0.419573 0.000300251 0.0229533
9.9159e+09 0.0377553 0.00768991 0.419707 0.000290335 0.0229225
9.95404e+09 0.0368515 0.00761775 0.41984 0.000280726 0.0228916
9.99233e+09 0.0359675 0.00754609 0.419973 0.000271414 0.0228605
1.00308e+10 0.0351031 0.00747492 0.420107 0.000262393 0.0228292
1.00693e+10 0.0342577 0.00740423 0.42024 0.000253652 0.0227978
1.01081e+10 0.0334311 0.00733403 0.420373 0.000245184 0.0227663
1.01469e+10 0.0326227 0.00726432 0.420507 0.000236982 0.0227346
1.0186e+10 0.0318323 0.00719509 0.42064 0.000229036 0.0227028
1.02252e+10 0.0310596 0.00712634 0.420774 0.000221341 0.0226709
1.02645e+10 0.030304 0.00705807 0.420907 0.000213888 0.0226388
1.0304e+10 0.0295654 0.00699028 0.42104 0.00020667 0.0226065
1.03436e+10 0.0288432 0.00692296 0.421174 0.000199681 0.0225741
1.03834e+10 0.0281373 0.00685612 0.421307 0.000192913 0.0225416
1.04233e+10 0.0274473 0.00678975 0.42144 0.00018636 0.0225089
1.04634e+10 0.0267728 0.00672386 0.421574 0.000180017 0.0224761
1.05037e+10 0.0261136 0.00665843 0.421707 0.000173875 0.0224431
1.05441e+10 0.0254693 0.00659346 0.421841 0.000167931 0.02241
1.05846e+10 0.0248395 0.00652896 0.421974 0.000162176 0.0223767
1.06253e+10 0.0242241 0.00646493 0.422107 0.000156607 0.0223433
1.06662e+10 0.0236227 0.00640135 0.422241 0.000151218 0.0223098
1.07072e+10 0.0230351 0.00633824 0.422374 0.000146002 0.0222761
1.07484e+10 0.0224608 0.00627558 0.422508 0.000140955 0.0222422
1.07897e+10 0.0218998 0.00621337 0.422641 0.000136072 0.0222082
1.08312e+10 0.0213516 0.00615163 0.422774 0.000131347 0.0221741
1.08729e+10 0.020816 0.00609033 0.422908 0.000126776 0.0221399
1.09147e+10 0.0202928 0.00602948 0.423041 0.000122355 0.0221054
1.09567e+10 0.0197817 0.00596908 0.423174 0.000118078 0.0220709
1.09988e+10 0.0192824 0.00590912 0.423308 0.000113942 0.0220362
1.10412e+10 0.0187947 0.00584961 0.423441 0.000109941 0.0220013
1.10836e+10 0.0183183 0.00579055 0.423575 0.000106073 0.0219664
1.11262e+10 0.017853 0.00573192 0.423708 0.000102332 0.0219312
1.1169e+10 0.0173986 0.00567373 0.423841 9.87151e-05 0.0218959
1.1212e+10 0.0169549 0.00561598 0.423975 9.52181e-05 0.0218605
1.12551e+10 0.0165215 0.00555866 0.424108 9.18374e-05 0.021825
1.12984e+10 0.0160983 0.00550178 0.424241 8.85694e-05 0.0217893
1.13419e+10 0.0156851 0.00544532 0.424375 8.54106e-05 0.0217534
1.13855e+10 0.0152817 0.0053893 0.424508 8.23576e-05 0.0217174
1.14293e+10 0.0148878 0.0053337 0.424642 7.9407e-05 0.0216813
1.14733e+10 0.0145032 0.00527853 0.424775 7.65557e-05 0.021645
1.15174e+10 0.0141278 0.00522378 0.424908 7.38005e-05 0.0216086
1.15617e+10 0.0137613 0.00516945 0.425042 7.11384e-05 0.021572
1.16062e+10 0.0134036 0.00511555 0.425175 6.85666e-05 0.0215353
1.16508e+10 0.0130544 0.00506206 0.425308 6.6082e-05 0.0214985
1.16956e+10 0.0127136 0.00500898 0.425442 6.36821e-05 0.0214615
1.17406e+10 0.0123809 0.00495632 0.425575 6.13639e-05 0.0214244
1.17857e+10 0.0120563 0.00490408 0.425709 5.91251e-05 0.0213871
1.18311e+10 0.0117395 0.00485224 0.425842 5.6963e-05 0.0213497
1.18766e+10 0.0114304 0.00480081 0.425975 5.48752e-05 0.0213122
1.19223e+10 0.0111288 0.00474979 0.426109 5.28593e-05 0.0212745
1.19681e+10 0.0108344 0.00469917 0.426242 5.09129e-05 0.0212366
1.20142e+10 0.0105473 0.00464896 0.426375 4.90339e-05 0.0211987
1.20604e+10 0.0102671 0.00459915 0.426509 4.72201e-05 0.0211606
1.21068e+10 0.00999385 0.00454973 0.426642 4.54693e-05 0.0211223
1.21533e+10 0.00972724 0.00450071 0.426776 4.37795e-05 0.0210839
1.22001e+10 0.00946719 0.00445209 0.426909 4.21488e-05 0.0210454
1.2247e+10 0.00921354 0.00440386 0.427042 4.05751e-05 0.0210067
1.22941e+10 0.00896614 0.00435602 0.427176 3.90567e-05 0.0209679
1.23414e+10 0.00872486 0.00430858 0.427309 3.75917e-05 0.020929
1.23889e+10 0.00848955 0.00426152 0.427442 3.61784e-05 0.0208899
1.24365e+10 0.00826009 0.00421484 0.427576 3.4815e-05 0.0208506
1.24843e+10 0.00803634 0.00416855 0.427709 3.34999e-05 0.0208113
1.25324e+10 0.00781818 0.00412264 0.427843 3.22315e-05 0.0207718
1.25806e+10 0.00760546 0.00407711 0.427976 3.10083e-05 0.0207321
1.26289e+10 0.00739808 0.00403196 0.428109 2.98288e-05 0.0206924
1.26775e+10 0.00719591 0.00398719 0.428243 2.86914e-05 0.0206525
1.27263e+10 0.00699882 0.00394279 0.428376 2.75949e-05 0.0206124
1.27752e+10 0.00680671 0.00389876 0.42851 2.65377e-05 0.0205722
1.28244e+10 0.00661945 0.00385511 0.428643 2.55187e-05 0.0205319
1.28737e+10 0.00643694 0.00381182 0.428776 2.45364e-05 0.0204914
1.29232e+10 0.00625907 0.0037689 0.42891 2.35898e-05 0.0204508
1.29729e+10 0.00608573 0.00372634 0.429043 2.26775e-05 0.0204101
1.30228e+10 0.0059168 0.00368415 0.429176 2.17984e-05 0.0203692
1.30729e+10 0.00575221 0.00364232 0.42931 2.09514e-05 0.0203282
1.31232e+10 0.00559183 0.00360084 0.429443 2.01353e-05 0.0202871
1.31737e+10 0.00543557 0.00355973 0.429577 1.93491e-05 0.0202458
1.32243e+10 0.00528333 0.00351897 0.42971 1.85919e-05 0.0202044
1.32752e+10 0.00513503 0.00347857 0.429843 1.78625e-05 0.0201629
1.33263e+10 0.00499056 0.00343851 0.429977 1.71601e-05 0.0201212
1.33775e+10 0.00484984 0.00339881 0.43011 1.64837e-05 0.0200794
1.3429e+10 0.00471278 0.00335945 0.430243 1.58324e-05 0.0200375
1.34806e+10 0.00457929 0.00332044 0.430377 1.52053e-05 0.0199954
1.35325e+10 0.00444929 0.00328178 0.43051 1.46016e-05 0.0199532
1.35845e+10 0.00432269 0.00324346 0.430644 1.40204e-05 0.0199109
1.36368e+10 0.00419941 0.00320547 0.430777 1.34611e-05 0.0198684
1.36892e+10 0.00407937 0.00316783 0.43091 1.29228e-05 0.0198258
1.37419e+10 0.0039625 0.00313052 0.431044 1.24047e-05 0.0197831
1.37947e+10 0.00384872 0.00309355 0.431177 1.19062e-05 0.0197402
1.38478e+10 0.00373795 0.00305691 0.43131 1.14266e-05 0.0196972
1.39011e+10 0.00363012 0.00302061 0.431444 1.09652e-05 0.0196541
1.39545e+10 0.00352516 0.00298463 0.431577 1.05213e-05 0.0196109
1.40082e+10 0.00342301 0.00294898 0.431711 1.00944e-05 0.0195675
1.40621e+10 0.00332358 0.00291365 0.431844 9.68375e-06 0.019524
1.41162e+10 0.00322682 0.00287865 0.431977 9.28888e-06 0.0194804
1.41705e+10 0.00313266 0.00284397 0.432111 8.90918e-06 0.0194366
1.4225e+10 0.00304103 0.00280961 0.432244 8.54411e-06 0.0193927
1.42797e+10 0.00295188 0.00277557 0.432377 8.19315e-06 0.0193487
1.43346e+10 0.00286514 0.00274184 0.432511 7.85577e-06 0.0193046
1.43897e+10 0.00278075 0.00270843 0.432644 7.53149e-06 0.0192603
1.44451e+10 0.00269866 0.00267534 0.432778 7.21983e-06 0.019216
1.45006e+10 0.00261881 0.00264255 0.432911 6.92033e-06 0.0191714
1.45564e+10 0.00254114 0.00261007 0.433044 6.63254e-06 0.0191268
1.46124e+10 0.00246559 0.0025779 0.433178 6.35605e-06 0.0190821
1.46686e+10 0.00239212 0.00254603 0.433311 6.09042e-06 0.0190372
1.4725e+10 0.00232067 0.00251447 0.433444 5.83526e-06 0.0189922
1.47817e+10 0.0022512 0.00248321 0.433578 5.59019e-06 0.0189471
1.48385e+10 0.00218364 0.00245225 0.433711 5.35482e-06 0.0189018
1.48956e+10 0.00211796 0.00242158 0.433845 5.1288e-06 0.0188564
1.49529e+10 0.0020541 0.00239121 0.433978 4.91179e-06 0.018811
1.50104e+10 0.00199202 0.00236114 0.434111 4.70344e-06 0.0187654
1.50681e+10 0.00193168 0.00233136 0.434245 4.50343e-06 0.0187196
1.51261e+10 0.00187302 0.00230187 0.434378 4.31144e-06 0.0186738
1.51843e+10 0.00181601 0.00227266 0.434512 4.12718e-06 0.0186278
1.52427e+10 0.00176061 0.00224375 0.434645 3.95035e-06 0.0185817
1.53013e+10 0.00170676 0.00221512 0.434778 3.78068e-06 0.0185355
1.53602e+10 0.00165444 0.00218677 0.434912 3.61788e-06 0.0184892
1.54192e+10 0.00160361 0.0021587 0.435045 3.4617e-06 0.0184428
1.54785e+10 0.00155421 0.00213091 0.435178 3.31189e-06 0.0183962
1.55381e+10 0.00150623 0.00210341 0.435312 3.1682e-06 0.0183496
1.55978e+10 0.00145961 0.00207617 0.435445 3.0304e-06 0.0183028
1.56578e+10 0.00141433 0.00204921 0.435579 2.89826e-06 0.0182559
1.57181e+10 0.00137034 0.00202253 0.435712 2.77156e-06 0.0182089
1.57785e+10 0.00132763 0.00199611 0.435845 2.65009e-06 0.0181618
1.58392e+10 0.00128614 0.00196996 0.435979 2.53365e-06 0.0181146
1.59001e+10 0.00124586 0.00194408 0.436112 2.42204e-06 0.0180672
1.59613e+10 0.00120674 0.00191846 0.436245 2.31508e-06 0.0180198
1.60227e+10 0.00116876 0.00189311 0.436379 2.21259e-06 0.0179722
1.60843e+10 0.00113188 0.00186802 0.436512 2.11438e-06 0.0179245
1.61462e+10 0.00109608 0.00184319 0.436646 2.02029e-06 0.0178768
1.62083e+10 0.00106133 0.00181862 0.436779 1.93015e-06 0.0178289
1.62706e+10 0.0010276 0.0017943 0.436912 1.84382e-06 0.0177809
1.63332e+10 0.000994863 0.00177024 0.437046 1.76114e-06 0.0177328
1.6396e+10 0.00096309 0.00174643 0.437179 1.68197e-06 0.0176846
1.64591e+10 0.000932257 0.00172287 0.437312 1.60616e-06 0.0176363
1.65224e+10 0.000902339 0.00169956 0.437446 1.53358e-06 0.0175878
1.65859e+10 0.000873309 0.00167649 0.437579 1.4641e-06 0.0175393
1.66497e+10 0.000845145 0.00165368 0.437713 1.3976e-06 0.0174907
1.67138e+10 0.000817822 0.0016311 0.437846 1.33395e-06 0.017442
1.67781e+10 0.000791318 0.00160877 0.437979 1.27305e-06 0.0173931
1.68426e+10 0.000765609 0.00158668 0.438113 1.21478e-06 0.0173442
1.69074e+10 0.000740674 0.00156483 0.438246 1.15903e-06 0.0172952
1.69724e+10 0.000716492 0.00154321 0.438379 1.1057e-06 0.017246
1.70377e+10 0.000693042 0.00152183 0.438513 1.05469e-06 0.0171968
1.71032e+10 0.000670303 0.00150069 0.438646 1.00591e-06 0.0171474
1.7169e+10 0.000648255 0.00147977 0.43878 9.59269e-07 0.017098
1.7235e+10 0.00062688 0.00145909 0.438913 9.14672e-07 0.0170485
1.73013e+10 0.000606159 0.00143863 0.439046 8.72037e-07 0.0169989
1.73679e+10 0.000586072 0.0014184 0.43918 8.31284e-07 0.0169491
1.74347e+10 0.000566603 0.00139839 0.439313 7.92333e-07 0.0168993
1.75017e+10 0.000547734 0.00137861 0.439446 7.55111e-07 0.0168494
1.7569e+10 0.000529447 0.00135905 0.43958 7.19544e-07 0.0167994
1.76366e+10 0.000511727 0.00133971 0.439713 6.85564e-07 0.0167493
1.77045e+10 0.000494557 0.00132058 0.439847 6.53104e-07 0.0166991
1.77726e+10 0.000477922 0.00130168 0.43998 6.221e-07 0.0166489
1.78409e+10 0.000461806 0.00128299 0.440113 5.9249e-07 0.0165985
1.79095e+10 0.000446194 0.00126451 0.440247 5.64215e-07 0.016548
1.79784e+10 0.000431072 0.00124624 0.44038 5.37218e-07 0.0164975
1.80476e+10 0.000416426 0.00122818 0.440514 5.11445e-07 0.0164469
1.8117e+10 0.000402241 0.00121033 0.440647 4.86845e-07 0.0163961
1.81867e+10 0.000388506 0.00119269 0.44078 4.63365e-07 0.0163453
1.82566e+10 0.000375205 0.00117525 0.440914 4.40959e-07 0.0162944
1.83268e+10 0.000362328 0.00115801 0.441047 4.1958e-07 0.0162435
1.83973e+10 0.000349861 0.00114098 0.44118 3.99183e-07 0.0161924
1.84681e+10 0.000337793 0.00112414 0.441314 3.79727e-07 0.0161413
1.85391e+10 0.000326111 0.0011075 0.441447 3.61169e-07 0.01609
1.86104e+10 0.000314805 0.00109106 0.441581 3.43472e-07 0.0160387
1.8682e+10 0.000303862 0.00107482 0.441714 3.26597e-07 0.0159873
1.87539e+10 0.000293274 0.00105877 0.441847 3.10508e-07 0.0159359
1.8826e+10 0.000283028 0.00104291 0.441981 2.95171e-07 0.0158843
1.88984e+10 0.000273115 0.00102724 0.442114 2.80553e-07 0.0158327
1.89711e+10 0.000263524 0.00101175 0.442247 2.66622e-07 0.015781
1.90441e+10 0.000254247 0.00099646 0.442381 2.53347e-07 0.0157292
1.91173e+10 0.000245273 0.00098135 0.442514 2.40699e-07 0.0156774
1.91909e+10 0.000236594 0.000966424 0.442648 2.2865e-07 0.0156255
1.92647e+10 0.0002282 0.000951681 0.442781 2.17174e-07 0.0155735
1.93388e+10 0.000220084 0.000937118 0.442914 2.06244e-07 0.0155214
1.94132e+10 0.000212236 0.000922733 0.443048 1.95837e-07 0.0154693
1.94878e+10 0.000204648 0.000908527 0.443181 1.85928e-07 0.0154171
1.95628e+10 0.000197312 0.000894496 0.443314 1.76495e-07 0.0153648
1.9638e+10 0.000190222 0.00088064 0.443448 1.67517e-07 0.0153125
1.97136e+10 0.000183368 0.000866956 0.443581 1.58972e-07 0.0152601
1.97894e+10 0.000176744 0.000853444 0.443715 1.50841e-07 0.0152076
1.98655e+10 0.000170343 0.000840102 0.443848 1.43106e-07 0.015155
1.99419e+10 0.000164158 0.000826928 0.443981 1.35747e-07 0.0151024
2.00186e+10 0.000158182 0.00081392 0.444115 1.28747e-07 0.0150498
2.00956e+10 0.000152408 0.000801078 0.444248 1.22091e-07 0.014997
2.01729e+10 0.000146831 0.000788399 0.444381 1.15761e-07 0.0149442
2.02505e+10 0.000141443 0.000775883 0.444515 1.09744e-07 0.0148914
2.03284e+10 0.00013624 0.000763528 0.444648 1.04023e-07 0.0148385
2.04066e+10 0.000131215 0.000751331 0.444782 9.85862e-08 0.0147855
2.04851e+10 0.000126363 0.000739293 0.444915 9.34194e-08 0.0147325
2.05638e+10 0.000121678 0.00072741 0.445048 8.851e-08 0.0146794
2.06429e+10 0.000117155 0.000715683 0.445182 8.38458e-08 0.0146263
2.07223e+10 0.000112789 0.000704109 0.445315 7.94154e-08 0.0145731
2.0802e+10 0.000108574 0.000692687 0.445448 7.52076e-08 0.0145198
2.08821e+10 0.000104506 0.000681415 0.445582 7.12118e-08 0.0144665
2.09624e+10 0.00010058 0.000670292 0.445715 6.7418e-08 0.0144132
2.1043e+10 9.67917e-05 0.000659317 0.445849 6.38164e-08 0.0143598
2.11239e+10 9.31364e-05 0.000648488 0.445982 6.03978e-08 0.0143064
2.12052e+10 8.96098e-05 0.000637804 0.446115 5.71535e-08 0.0142529
2.12868e+10 8.62078e-05 0.000627263 0.446249 5.4075e-08 0.0141993
2.13686e+10 8.29263e-05 0.000616865 0.446382 5.11543e-08 0.0141457
2.14508e+10 7.97614e-05 0.000606606 0.446516 4.83837e-08 0.0140921
2.15333e+10 7.67091e-05 0.000596487 0.446649 4.5756e-08 0.0140384
2.16161e+10 7.37658e-05 0.000586506 0.446782 4.32641e-08 0.0139847
2.16993e+10 7.0928e-05 0.000576661 0.446916 4.09014e-08 0.013931
2.17827e+10 6.8192e-05 0.000566951 0.447049 3.86615e-08 0.0138772
2.18665e+10 6.55546e-05 0.000557375 0.447182 3.65385e-08 0.0138233
2.19506e+10 6.30124e-05 0.000547931 0.447316 3.45264e-08 0.0137695
2.20351e+10 6.05622e-05 0.000538618 0.447449 3.26199e-08 0.0137156
2.21198e+10 5.82011e-05 0.000529435 0.447583 3.08137e-08 0.0136616
2.22049e+10 5.59259e-05 0.00052038 0.447716 2.91027e-08 0.0136076
2.22903e+10 5.37338e-05 0.000511452 0.447849 2.74822e-08 0.0135536
2.2376e+10 5.16219e-05 0.00050265 0.447983 2.59477e-08 0.0134996
2.24621e+10 4.95876e-05 0.000493972 0.448116 2.44949e-08 0.0134455
2.25485e+10 4.76282e-05 0.000485417 0.448249 2.31195e-08 0.0133914
2.26352e+10 4.57412e-05 0.000476983 0.448383 2.18178e-08 0.0133373
2.27223e+10 4.39241e-05 0.000468671 0.448516 2.05859e-08 0.0132831
2.28097e+10 4.21744e-05 0.000460477 0.44865 1.94203e-08 0.0132289
2.28974e+10 4.04899e-05 0.000452401 0.448783 1.83177e-08 0.0131747
2.29855e+10 3.88683e-05 0.000444442 0.448916 1.72747e-08 0.0131205
2.30739e+10 3.73074e-05 0.000436599 0.44905 1.62884e-08 0.0130662
